Age,Attrition,BusinessTravel,Department,DistanceFromHome,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Higher_Education,Year_of_Hire,Date_of_termination,Status_of_leaving,Mode_of_work,Leaves,Absenteeism,Work_accident,Source_of_Hire,Job_mode
57,no,Travel_Rarely,Research & Development,1,Male,4,2,RS,3,Married,4900,0,no,24,4,1,13,2,12,2,8,Graduation,2009,,Work Accident,OFFICE,0,1,no,Walk-in,Part Time
31,no,Travel_Rarely,Sales,29,Female,2,2,SE,4,Married,5468,1,no,14,3,2,13,3,12,5,7,12th,2009,,Work Accident,OFFICE,2,0,no,Walk-in,FullTime
36,no,Travel_Rarely,Research & Development,10,Male,3,3,HCR,1,Married,8321,7,yes,13,3,1,15,1,12,5,7,Post-Graduation,2009,,Salary,WFH,1,0,no,Job Event,Part Time
30,no,Travel_Rarely,Research & Development,1,Male,3,1,LT,2,Married,3748,1,no,13,3,0,12,6,12,1,7,Graduation,2009,,Dept.Head,WFH,2,1,no,Recruiter,FullTime
38,no,Non-Travel,Research & Development,6,Female,1,2,RS,4,Divorced,5329,7,yes,12,3,3,17,3,13,1,9,PHD,2008,,Salary,OFFICE,2,2,yes,Job Portal,FullTime
51,no,Travel_Frequently,Research & Development,1,Female,2,3,HCR,1,Single,7484,3,no,20,4,0,23,1,13,12,8,12th,2008,,Work Environment,OFFICE,2,3,no,Job Portal,Contract
36,no,Travel_Rarely,Research & Development,5,Male,3,2,LT,2,Single,5914,8,no,16,3,0,16,3,13,3,7,Graduation,2008,,Work Environment,WFH,0,2,yes,Job Portal,Part Time
32,no,Travel_Rarely,Sales,7,Male,2,2,SE,3,Married,5484,1,no,14,3,1,13,3,13,4,8,Post-Graduation,2008,,Dept.Head,WFH,1,1,no,Job Event,FullTime
32,no,Travel_Rarely,Sales,8,Female,2,2,SE,2,Married,5228,1,yes,11,3,0,13,2,13,11,9,PHD,2008,,Salary,WFH,2,0,no,Job Portal,Contract
36,no,Travel_Frequently,Sales,3,Male,2,3,SE,4,Married,9699,4,no,11,3,1,16,2,13,1,12,12th,2008,,Better Opportunity,WFH,2,0,yes,Walk-in,Part Time
31,no,Travel_Rarely,Research & Development,7,Female,3,2,MD,1,Married,4306,1,no,12,3,1,13,5,13,3,12,PHD,2008,,Salary,WFH,4,0,yes,Walk-in,Contract
37,no,Non-Travel,Research & Development,25,Female,3,2,RS,3,Married,4449,3,yes,15,3,2,15,2,13,10,7,Graduation,2008,,Work Environment,OFFICE,3,1,no,Job Portal,Part Time
31,no,Travel_Rarely,Research & Development,9,Male,3,3,MD,2,Divorced,10648,1,no,25,4,1,13,6,13,0,8,PHD,2008,,Dept.Head,WFH,3,3,yes,Job Portal,Contract
33,no,Travel_Frequently,Research & Development,6,Male,3,2,HCR,4,Divorced,7725,3,no,23,4,1,15,2,13,4,7,Graduation,2008,,Work Environment,WFH,2,0,yes,Job Event,Contract
33,no,Travel_Rarely,Research & Development,7,Male,3,3,RD,3,Married,11691,0,no,11,3,0,14,3,13,3,7,Graduation,2008,,Work Accident,WFH,2,3,yes,Recruiter,FullTime
35,no,Travel_Rarely,Research & Development,25,Male,2,3,MD,2,Married,10903,3,no,16,3,0,16,2,13,4,8,Post-Graduation,2008,,Better Opportunity,OFFICE,4,1,yes,Walk-in,Contract
33,yes,Travel_Frequently,Research & Development,29,Female,2,2,RS,3,Single,4508,1,no,22,4,0,14,4,13,3,8,Graduation,2008,,Salary,OFFICE,1,3,yes,Recruiter,FullTime
34,no,Travel_Frequently,Research & Development,1,Male,2,2,HCR,1,Single,5343,0,no,20,4,0,14,3,13,4,9,PHD,2008,,Salary,OFFICE,5,1,no,Job Portal,Contract
35,no,Non-Travel,Sales,8,Female,2,3,SE,4,Married,10377,4,yes,11,3,1,16,6,13,4,12,PHD,2008,,Work Environment,OFFICE,1,0,yes,Job Event,Contract
31,no,Travel_Rarely,Sales,8,Male,3,3,SE,4,Divorced,10793,1,no,18,3,1,13,5,13,9,9,PHD,2008,,Better Opportunity,OFFICE,1,1,no,Job Portal,Part Time
34,no,Travel_Rarely,Sales,3,Male,1,2,SE,1,Single,4759,3,no,18,3,0,15,2,13,3,12,12th,2008,,Better Opportunity,OFFICE,3,3,no,Walk-in,Part Time
46,no,Travel_Rarely,Sales,3,Female,3,4,Mngr,2,Married,16606,8,no,12,3,1,23,2,13,5,1,PHD,2008,,Work Accident,WFH,5,3,yes,Walk-in,FullTime
35,yes,Travel_Rarely,Sales,10,Male,2,3,SE,1,Married,10306,9,no,17,3,0,15,3,13,6,0,Graduation,2008,,Work Accident,WFH,4,2,yes,Walk-in,Part Time
38,no,Travel_Frequently,Research & Development,1,Male,3,2,RS,4,Married,4735,7,no,15,3,2,19,4,13,2,9,Post-Graduation,2008,,Salary,WFH,5,3,no,Job Portal,FullTime
36,no,Travel_Rarely,Sales,2,Female,3,2,SRep,4,Single,4502,3,no,15,3,0,17,2,13,6,7,PHD,2008,,Work Accident,WFH,0,0,yes,Job Portal,Contract
42,no,Travel_Rarely,Research & Development,6,Male,3,3,RD,1,Married,13348,9,no,13,3,1,18,3,13,5,7,Graduation,2008,,Better Opportunity,WFH,2,3,yes,Job Portal,FullTime
47,no,Non-Travel,Research & Development,1,Female,3,3,RD,2,Married,11957,0,no,18,3,2,14,3,13,5,12,PHD,2008,,Dept.Head,OFFICE,3,1,yes,Job Event,Part Time
56,no,Non-Travel,Research & Development,1,Male,3,2,HCR,3,Divorced,6306,1,no,21,4,1,13,2,13,1,9,PHD,2008,,Better Opportunity,OFFICE,5,0,yes,Job Portal,Part Time
53,no,Travel_Rarely,Research & Development,5,Female,3,5,Mngr,3,Divorced,19094,4,no,11,3,1,26,3,14,4,8,Post-Graduation,2007,,Work Environment,WFH,5,2,yes,Walk-in,FullTime
32,yes,Travel_Rarely,Sales,4,Male,1,3,SE,4,Married,10400,1,no,11,3,0,14,2,14,9,8,PHD,2007,,Salary,WFH,2,3,yes,Job Event,Part Time
41,no,Non-Travel,Sales,10,Male,3,2,SE,4,Single,6230,7,no,14,3,0,16,3,14,1,10,Post-Graduation,2007,,Salary,OFFICE,5,1,no,Job Portal,FullTime
53,no,Travel_Rarely,Sales,1,Female,3,2,SE,1,Single,8381,7,no,20,4,0,18,2,14,8,10,PHD,2007,,Work Accident,WFH,4,1,no,Walk-in,Part Time
32,no,Travel_Rarely,Research & Development,4,Female,2,2,MD,3,Married,6162,1,no,12,3,1,14,3,14,6,8,PHD,2007,,Salary,OFFICE,3,0,no,Recruiter,Part Time
37,yes,Travel_Rarely,Sales,1,Male,2,3,SE,3,Married,10609,5,no,11,3,0,17,2,14,11,7,Post-Graduation,2007,,Dept.Head,OFFICE,4,2,yes,Job Event,Contract
36,no,Travel_Rarely,Research & Development,12,Female,2,3,MD,4,Single,8858,0,no,11,3,0,15,2,14,7,8,PHD,2007,,Work Accident,OFFICE,0,3,no,Recruiter,Part Time
37,no,Travel_Rarely,Research & Development,1,Female,2,2,MD,4,Married,6474,1,no,13,3,1,14,2,14,3,11,PHD,2007,,Dept.Head,WFH,1,3,yes,Job Portal,Part Time
33,no,Travel_Rarely,Research & Development,9,Male,3,1,RS,4,Married,2781,0,no,13,3,1,15,5,14,4,10,PHD,2007,,Work Accident,OFFICE,3,3,yes,Walk-in,Part Time
34,no,Travel_Rarely,Research & Development,2,Female,3,2,HCR,4,Single,6687,1,no,11,3,0,14,2,14,4,11,12th,2007,,Work Environment,OFFICE,3,3,no,Job Portal,Contract
34,no,Travel_Frequently,Research & Development,15,Male,3,4,RD,1,Divorced,17007,7,no,14,3,2,16,3,14,6,9,Post-Graduation,2007,,Better Opportunity,OFFICE,4,3,yes,Job Event,Part Time
54,no,Travel_Frequently,Research & Development,11,Female,3,4,Mngr,4,Divorced,16032,3,no,20,4,1,26,2,14,1,12,12th,2007,,Better Opportunity,OFFICE,3,1,no,Job Event,Contract
35,no,Non-Travel,Research & Development,8,Female,3,2,HCR,3,Married,4148,1,no,12,3,1,15,5,14,2,9,12th,2007,,Salary,WFH,3,2,yes,Job Event,Part Time
50,no,Travel_Rarely,Research & Development,17,Female,2,3,RD,1,Divorced,13269,5,no,15,3,3,19,3,14,1,11,Graduation,2007,,Better Opportunity,OFFICE,0,3,no,Job Event,Part Time
43,no,Travel_Rarely,Research & Development,15,Male,2,4,RD,3,Married,17603,1,no,24,4,1,14,3,14,6,11,12th,2007,,Dept.Head,WFH,5,3,no,Walk-in,FullTime
33,no,Travel_Rarely,Research & Development,21,Male,4,1,LT,2,Married,2028,1,no,18,3,3,14,6,14,2,13,PHD,2007,,Work Environment,OFFICE,3,0,no,Recruiter,FullTime
34,no,Travel_Rarely,Sales,1,Male,3,3,SE,4,Single,9888,1,no,21,4,0,14,3,14,2,1,12th,2007,,Work Environment,OFFICE,1,3,no,Job Event,FullTime
32,no,Travel_Rarely,Sales,1,Female,3,3,SE,4,Married,10422,1,no,19,3,2,14,3,14,5,7,Post-Graduation,2007,,Dept.Head,WFH,0,2,no,Walk-in,Contract
33,no,Travel_Frequently,Research & Development,1,Female,3,3,RD,4,Single,13458,1,yes,12,3,0,15,1,15,8,12,Graduation,2006,,Better Opportunity,OFFICE,0,3,yes,Recruiter,Part Time
35,no,Travel_Rarely,Sales,1,Male,2,2,SE,1,Single,4312,0,no,14,3,0,16,2,15,2,8,12th,2006,,Better Opportunity,OFFICE,5,2,no,Recruiter,FullTime
49,no,Travel_Rarely,Research & Development,20,Female,3,2,MD,1,Married,6567,1,no,14,3,0,16,2,15,5,11,12th,2006,,Better Opportunity,WFH,2,1,yes,Job Portal,FullTime
39,no,Travel_Rarely,Sales,4,Female,2,2,SE,3,Married,5902,4,no,14,3,1,17,1,15,5,9,Post-Graduation,2006,,Work Environment,OFFICE,4,2,yes,Job Event,Contract
36,no,Travel_Rarely,Research & Development,6,Male,3,1,LT,4,Married,3210,0,no,11,3,1,16,4,15,10,11,Graduation,2006,,Dept.Head,OFFICE,4,3,no,Job Event,Part Time
38,no,Travel_Frequently,Research & Development,2,Female,4,2,MD,1,Single,5980,6,yes,12,3,0,17,2,15,4,12,12th,2006,,Dept.Head,WFH,4,1,yes,Recruiter,FullTime
38,no,Travel_Rarely,Research & Development,1,Female,3,3,RD,1,Married,13582,1,no,13,3,1,15,3,15,5,11,Graduation,2006,,Better Opportunity,OFFICE,2,3,yes,Walk-in,FullTime
48,no,Travel_Rarely,Research & Development,4,Male,2,3,HCR,3,Single,10999,7,no,14,3,0,27,3,15,4,8,PHD,2006,,Better Opportunity,WFH,3,1,yes,Job Portal,Contract
34,no,Travel_Rarely,Sales,1,Male,4,2,SE,4,Divorced,9725,0,no,11,3,1,16,2,15,0,9,Post-Graduation,2006,,Dept.Head,WFH,0,1,yes,Job Event,Part Time
53,no,Travel_Frequently,Sales,2,Female,2,3,SE,2,Married,7525,2,no,12,3,1,30,2,15,6,12,PHD,2006,,Work Environment,WFH,5,2,yes,Walk-in,Contract
45,no,Non-Travel,Sales,9,Female,2,2,SE,3,Married,5593,1,no,13,3,1,15,2,15,4,12,PHD,2006,,Salary,WFH,3,1,no,Job Portal,Contract
36,no,Travel_Frequently,Sales,7,Female,4,2,SE,1,Married,4639,2,no,16,3,1,17,2,15,6,13,PHD,2006,,Work Environment,OFFICE,4,2,yes,Job Event,FullTime
34,yes,Travel_Rarely,Sales,24,Female,2,2,SE,2,Single,4599,0,yes,23,4,0,16,2,15,10,10,Post-Graduation,2006,,Better Opportunity,WFH,0,0,no,Recruiter,FullTime
33,no,Travel_Rarely,Research & Development,28,Male,3,2,LT,3,Married,5207,1,yes,12,3,1,15,3,15,5,7,Post-Graduation,2006,,Better Opportunity,WFH,0,2,no,Job Portal,Part Time
49,no,Travel_Rarely,Research & Development,6,Female,2,4,HCR,3,Married,13966,2,yes,19,3,1,30,3,15,2,12,PHD,2006,,Work Accident,WFH,5,3,yes,Job Event,Contract
34,no,Travel_Rarely,Research & Development,5,Male,2,2,LT,4,Married,3986,1,no,14,3,1,15,3,15,4,13,12th,2006,,Work Accident,OFFICE,3,1,no,Job Event,FullTime
34,no,Non-Travel,Sales,10,Male,3,2,SE,3,Divorced,4001,1,yes,14,3,1,15,3,15,0,7,PHD,2006,,Work Environment,WFH,0,2,no,Job Portal,Part Time
34,no,Travel_Frequently,Research & Development,22,Male,2,2,RS,4,Married,5747,1,yes,15,3,0,16,3,15,6,11,Graduation,2006,,Salary,OFFICE,3,3,no,Job Event,Part Time
38,no,Travel_Rarely,Sales,1,Male,3,2,SE,2,Married,4440,0,no,15,3,2,16,3,15,5,8,PHD,2006,,Dept.Head,OFFICE,1,0,yes,Walk-in,Contract
36,no,Non-Travel,Sales,15,Male,1,2,SE,4,Divorced,5406,1,no,24,4,1,15,4,15,11,11,Graduation,2006,,Dept.Head,WFH,0,2,yes,Walk-in,Part Time
34,no,Travel_Rarely,Research & Development,6,Female,3,2,RS,3,Single,4809,1,no,14,3,0,16,3,16,2,10,12th,2005,,Work Accident,OFFICE,5,3,no,Job Event,FullTime
38,no,Travel_Rarely,Sales,3,Male,3,3,SE,3,Divorced,10609,0,no,12,3,2,17,6,16,5,13,Post-Graduation,2005,,Salary,OFFICE,0,0,yes,Recruiter,Contract
35,no,Travel_Rarely,Research & Development,5,Male,3,3,MD,2,Single,8095,0,no,13,3,0,17,5,16,0,13,PHD,2005,,Dept.Head,WFH,5,1,no,Job Event,Contract
36,no,Travel_Rarely,Research & Development,14,Male,3,2,HCR,4,Married,6586,0,yes,17,3,1,17,2,16,4,11,Post-Graduation,2005,,Better Opportunity,OFFICE,5,2,yes,Job Event,Contract
36,yes,Travel_Rarely,Sales,3,Male,2,3,SE,4,Married,10325,1,yes,11,3,1,16,6,16,3,7,Post-Graduation,2005,,Better Opportunity,WFH,0,0,no,Job Portal,Contract
35,no,Travel_Rarely,Research & Development,25,Female,3,3,HCR,3,Divorced,10388,1,yes,11,3,1,16,3,16,10,1,Post-Graduation,2005,,Salary,WFH,0,3,yes,Walk-in,Part Time
46,no,Travel_Rarely,Research & Development,8,Female,2,2,RS,1,Divorced,4615,8,yes,23,4,3,19,2,16,1,7,12th,2005,,Work Environment,WFH,5,0,yes,Walk-in,Contract
36,no,Travel_Rarely,Research & Development,2,Female,3,2,MD,2,Single,5410,9,yes,11,3,0,18,2,16,5,12,12th,2005,,Salary,OFFICE,4,2,yes,Walk-in,FullTime
35,no,Travel_Rarely,Research & Development,18,Male,4,2,RS,1,Married,5208,1,no,11,3,0,16,2,16,1,10,Post-Graduation,2005,,Work Environment,OFFICE,5,1,no,Job Event,Part Time
58,no,Non-Travel,Sales,2,Male,3,4,Mngr,2,Divorced,16291,4,no,22,4,1,37,0,16,14,14,12th,2005,,Work Accident,WFH,4,0,no,Walk-in,Contract
43,no,Travel_Rarely,Research & Development,6,Female,2,5,Mngr,3,Married,19392,7,no,13,3,0,21,2,16,6,14,Graduation,2005,,Dept.Head,WFH,2,1,yes,Walk-in,Part Time
37,no,Travel_Rarely,Research & Development,10,Female,4,3,RD,4,Married,13744,1,yes,25,4,1,16,2,16,6,8,Post-Graduation,2005,,Dept.Head,WFH,5,2,no,Walk-in,FullTime
36,no,Travel_Rarely,Research & Development,8,Female,3,3,HCR,3,Divorced,10096,1,no,13,3,3,17,2,17,12,8,PHD,2004,,Salary,WFH,4,1,yes,Job Portal,Contract
45,no,Travel_Rarely,Research & Development,9,Male,3,2,LT,2,Divorced,2348,8,no,18,3,1,20,2,17,0,15,Post-Graduation,2004,,Better Opportunity,WFH,4,3,no,Job Event,Part Time
43,no,Travel_Rarely,Sales,16,Female,3,4,Mngr,4,Married,16064,5,yes,22,4,1,22,3,17,1,9,Post-Graduation,2004,,Dept.Head,OFFICE,1,0,no,Job Event,Contract
37,no,Travel_Rarely,Research & Development,1,Female,3,1,RS,4,Single,2115,1,no,12,3,0,17,3,17,5,7,Post-Graduation,2004,,Salary,OFFICE,3,0,no,Walk-in,FullTime
35,no,Travel_Rarely,Research & Development,6,Male,1,2,RS,4,Single,6646,1,no,13,3,0,17,3,17,11,8,Post-Graduation,2004,,Work Environment,WFH,0,1,yes,Job Portal,Contract
35,no,Travel_Rarely,Research & Development,9,Female,2,3,MD,3,Married,10685,1,yes,20,4,1,17,2,17,5,15,PHD,2004,,Work Environment,OFFICE,5,1,no,Job Event,Part Time
53,no,Travel_Rarely,Sales,2,Male,3,4,Mngr,3,Divorced,14852,6,no,13,3,1,22,3,17,15,2,12th,2004,,Work Environment,WFH,3,3,no,Job Event,Contract
36,yes,Travel_Rarely,Research & Development,16,Female,4,1,LT,1,Single,2743,1,no,16,3,0,18,1,17,15,14,Post-Graduation,2004,,Work Environment,WFH,2,1,yes,Recruiter,FullTime
47,no,Travel_Rarely,Research & Development,25,Male,3,3,HCR,3,Single,8633,2,no,23,4,0,25,3,17,12,11,12th,2004,,Salary,OFFICE,0,2,yes,Walk-in,Part Time
39,no,Travel_Rarely,Research & Development,1,Male,4,3,HCR,4,Divorced,9613,0,no,17,3,3,19,5,18,3,7,12th,2003,,Salary,WFH,4,3,yes,Walk-in,Contract
37,no,Travel_Rarely,Research & Development,14,Female,3,1,LT,1,Divorced,3034,1,no,12,3,1,18,2,18,12,17,Graduation,2003,,Work Accident,OFFICE,1,3,no,Job Event,FullTime
60,no,Travel_Frequently,Sales,28,Female,2,3,SE,1,Married,10266,4,no,19,3,0,22,5,18,13,11,12th,2003,,Better Opportunity,OFFICE,3,1,no,Job Portal,FullTime
41,no,Travel_Rarely,Sales,2,Female,3,4,Mngr,1,Married,16595,7,no,16,3,1,22,2,18,11,8,Post-Graduation,2003,,Work Environment,WFH,1,3,no,Job Event,Contract
40,no,Travel_Frequently,Sales,5,Male,2,3,SE,1,Married,10475,5,yes,21,4,1,20,2,18,1,12,Graduation,2003,,Dept.Head,OFFICE,0,2,yes,Walk-in,Part Time
36,no,Travel_Rarely,Sales,1,Male,3,2,SE,4,Married,6201,1,yes,14,3,1,18,1,18,4,11,12th,2003,,Dept.Head,WFH,2,0,no,Job Event,Contract
41,no,Travel_Rarely,Research & Development,6,Male,3,1,LT,1,Single,4721,2,yes,13,3,0,20,3,18,2,17,12th,2003,,Work Environment,WFH,0,0,yes,Walk-in,Contract
41,no,Travel_Frequently,Research & Development,9,Male,3,5,RD,3,Divorced,19419,2,no,17,3,1,21,2,18,0,11,PHD,2003,,Better Opportunity,WFH,2,2,yes,Walk-in,Contract
50,no,Non-Travel,Sales,1,Female,3,2,SE,3,Married,6347,0,no,12,3,1,19,3,18,0,13,12th,2003,,Better Opportunity,WFH,2,2,no,Job Event,Part Time
39,yes,Travel_Frequently,Research & Development,2,Male,3,4,HCR,4,Divorced,12169,7,no,11,3,3,21,4,18,11,5,Post-Graduation,2003,,Work Environment,OFFICE,4,1,yes,Walk-in,Contract
40,no,Travel_Frequently,Research & Development,9,Female,3,3,RD,3,Single,13499,9,no,17,3,0,20,3,18,2,13,Graduation,2003,,Better Opportunity,WFH,0,0,no,Job Portal,Contract
40,no,Travel_Rarely,Research & Development,15,Female,2,3,MD,3,Married,10435,1,no,13,3,2,18,2,18,14,12,Post-Graduation,2003,,Dept.Head,WFH,4,0,no,Walk-in,FullTime
38,no,Travel_Rarely,Research & Development,10,Female,1,3,RD,3,Married,13206,3,no,12,3,1,20,3,18,1,11,Graduation,2003,,Better Opportunity,WFH,3,1,yes,Recruiter,FullTime
45,no,Non-Travel,Sales,6,Female,2,3,SE,4,Single,8865,6,no,12,3,0,23,2,19,12,8,Graduation,2002,,Work Environment,WFH,3,3,yes,Job Event,Contract
39,no,Travel_Frequently,Research & Development,2,Female,3,3,HCR,3,Single,10938,0,no,25,4,0,20,1,19,11,8,12th,2002,,Dept.Head,WFH,2,3,yes,Walk-in,Contract
47,no,Travel_Frequently,Research & Development,16,Male,4,2,MD,3,Divorced,5067,1,yes,19,3,0,20,3,19,2,7,Post-Graduation,2002,,Salary,OFFICE,5,3,yes,Walk-in,FullTime
38,no,Travel_Rarely,Research & Development,17,Female,2,3,HCR,3,Married,8823,0,no,18,3,1,20,4,19,1,9,PHD,2002,,Better Opportunity,OFFICE,4,1,yes,Job Portal,FullTime
39,no,Travel_Rarely,Research & Development,13,Female,2,4,Mngr,2,Divorced,17123,6,yes,13,3,2,21,4,19,15,2,12th,2002,,Dept.Head,WFH,0,1,yes,Walk-in,FullTime
41,no,Non-Travel,Sales,10,Male,1,2,SE,2,Single,6151,1,no,13,3,0,19,4,19,11,9,12th,2002,,Salary,WFH,3,0,no,Job Event,Contract
55,no,Travel_Rarely,Research & Development,2,Female,1,5,Mngr,3,Married,19187,4,no,14,3,1,23,5,19,9,11,PHD,2002,,Dept.Head,OFFICE,3,0,yes,Walk-in,Contract
55,yes,Travel_Rarely,Sales,13,Male,4,4,SE,3,Single,13695,6,yes,17,3,0,24,2,19,3,8,12th,2002,,Work Accident,OFFICE,2,0,no,Job Portal,Part Time
56,no,Travel_Rarely,Research & Development,23,Male,3,4,MD,2,Married,13402,4,yes,12,3,1,33,0,19,15,9,Graduation,2002,,Work Environment,WFH,0,3,yes,Job Portal,Contract
46,no,Travel_Rarely,Sales,3,Female,4,4,SE,1,Divorced,13225,2,no,12,3,1,25,5,19,2,8,Post-Graduation,2002,,Dept.Head,WFH,5,0,no,Walk-in,FullTime
40,no,Travel_Rarely,Research & Development,1,Male,3,4,Mngr,1,Divorced,16823,2,no,11,3,1,22,3,19,11,16,Graduation,2002,,Work Environment,WFH,4,2,no,Job Event,Contract
51,no,Travel_Rarely,Research & Development,6,Male,3,5,RD,3,Single,19537,7,no,13,3,0,23,5,20,15,15,PHD,2001,,Salary,OFFICE,1,1,no,Recruiter,Part Time
40,no,Travel_Frequently,Research & Development,26,Female,3,2,RS,2,Divorced,5605,1,no,11,3,1,20,2,20,2,13,Post-Graduation,2001,,Better Opportunity,OFFICE,4,3,no,Job Event,FullTime
40,no,Travel_Rarely,Research & Development,4,Female,3,5,Mngr,3,Married,19033,1,no,14,3,1,21,2,20,9,9,PHD,2001,,Salary,WFH,2,1,no,Job Portal,Part Time
45,no,Non-Travel,Research & Development,2,Male,2,4,Mngr,4,Married,16792,9,no,23,4,1,22,1,20,11,8,PHD,2001,,Salary,OFFICE,5,2,yes,Recruiter,FullTime
45,no,Travel_Rarely,Research & Development,20,Male,3,4,HCR,4,Married,13496,0,yes,14,3,0,21,2,20,4,10,PHD,2001,,Dept.Head,WFH,3,2,yes,Job Event,FullTime
42,no,Travel_Rarely,Sales,1,Male,3,2,SE,3,Married,4907,1,no,25,4,0,20,3,20,11,6,12th,2001,,Salary,WFH,5,2,no,Recruiter,Part Time
42,no,Travel_Frequently,Sales,26,Female,3,4,SE,2,Married,13525,5,no,14,3,1,23,2,20,4,8,Graduation,2001,,Salary,OFFICE,5,3,yes,Walk-in,Contract
40,no,Travel_Rarely,Sales,2,Female,3,5,Mngr,3,Married,18041,0,no,14,3,0,21,2,20,1,12,Post-Graduation,2001,,Better Opportunity,OFFICE,2,0,yes,Job Event,FullTime
40,no,Travel_Rarely,Research & Development,6,Female,3,4,MD,3,Single,13237,7,no,15,3,0,22,3,20,5,13,Graduation,2001,,Work Environment,WFH,3,0,no,Job Event,Contract
50,no,Travel_Rarely,Research & Development,28,Male,4,1,LT,3,Married,3221,1,yes,11,3,3,20,3,20,3,8,PHD,2001,,Dept.Head,WFH,2,2,no,Recruiter,FullTime
39,no,Travel_Rarely,Research & Development,2,Female,2,2,HCR,3,Single,4553,1,no,11,3,0,20,4,20,11,10,12th,2001,,Work Accident,OFFICE,5,3,no,Job Portal,FullTime
51,no,Travel_Rarely,Sales,26,Female,3,4,Mngr,3,Married,16307,2,no,14,3,1,29,2,20,4,17,Post-Graduation,2001,,Better Opportunity,OFFICE,0,1,yes,Walk-in,FullTime
44,yes,Travel_Rarely,Human Resources,1,Male,2,3,HR,1,Married,10482,9,no,14,3,1,24,1,20,3,6,Graduation,2001,,Work Environment,WFH,1,2,no,Job Portal,Contract
40,no,Travel_Rarely,Research & Development,14,Male,2,5,RD,3,Single,19626,1,no,14,3,0,21,2,20,4,9,12th,2001,,Work Accident,WFH,3,2,yes,Job Portal,Contract
44,no,Travel_Rarely,Research & Development,29,Male,3,2,RS,4,Single,4541,1,no,25,4,0,20,3,20,13,17,Graduation,2001,,Salary,OFFICE,3,0,yes,Job Portal,FullTime
42,no,Non-Travel,Research & Development,2,Male,3,4,Mngr,3,Married,17861,0,yes,13,3,0,21,3,20,2,10,Graduation,2001,,Salary,OFFICE,4,2,no,Walk-in,Contract
43,no,Travel_Rarely,Research & Development,6,Female,2,2,RS,3,Single,4081,1,yes,14,3,0,20,3,20,1,8,Graduation,2001,,Salary,OFFICE,5,1,yes,Job Event,Part Time
42,no,Travel_Rarely,Human Resources,10,Female,3,4,Mngr,1,Married,16799,0,no,14,3,1,21,5,20,0,9,Graduation,2001,,Work Accident,WFH,4,0,yes,Job Event,Contract
54,no,Travel_Rarely,Research & Development,1,Female,3,4,RD,4,Single,17328,6,no,19,3,0,29,3,20,12,7,PHD,2001,,Salary,OFFICE,0,2,yes,Walk-in,FullTime
47,no,Travel_Rarely,Research & Development,2,Female,3,4,RD,3,Married,17169,3,no,19,3,2,26,2,20,5,6,PHD,2001,,Better Opportunity,OFFICE,2,0,no,Walk-in,Part Time
44,no,Travel_Rarely,Research & Development,28,Male,3,4,RD,1,Married,16328,3,no,13,3,1,24,1,20,14,17,Graduation,2001,,Salary,OFFICE,1,2,yes,Recruiter,Part Time
42,no,Travel_Frequently,Research & Development,2,Male,3,3,HCR,4,Married,10124,2,yes,14,3,1,24,3,20,13,9,Graduation,2001,,Work Environment,WFH,3,2,yes,Walk-in,Contract
38,no,Travel_Frequently,Research & Development,8,Female,2,2,RS,2,Divorced,2133,1,yes,16,3,1,20,3,20,0,7,Post-Graduation,2001,,Dept.Head,OFFICE,5,1,yes,Recruiter,FullTime
39,no,Travel_Rarely,Sales,15,Male,3,4,SE,1,Single,13341,0,no,12,3,0,21,3,20,11,10,Graduation,2001,,Work Accident,WFH,2,0,yes,Recruiter,Contract
42,no,Non-Travel,Research & Development,23,Male,2,2,RS,3,Single,4332,1,no,12,3,0,20,2,20,3,7,PHD,2001,,Better Opportunity,OFFICE,1,1,yes,Recruiter,Contract
41,no,Travel_Rarely,Research & Development,28,Female,2,4,MD,2,Married,13570,0,no,23,4,1,21,3,20,0,10,Post-Graduation,2001,,Salary,WFH,0,1,no,Job Event,Contract
39,no,Travel_Rarely,Sales,24,Female,2,4,SE,4,Married,12031,0,no,11,3,1,21,2,20,9,6,Graduation,2001,,Work Environment,OFFICE,0,0,yes,Walk-in,Contract
59,no,Travel_Rarely,Sales,25,Female,3,3,SE,1,Single,7637,7,no,11,3,0,28,3,21,7,9,12th,2000,,Better Opportunity,OFFICE,2,3,yes,Job Portal,Part Time
40,no,Travel_Rarely,Research & Development,2,Male,3,5,RD,3,Divorced,19436,0,no,19,3,1,22,5,21,3,9,PHD,2000,,Dept.Head,OFFICE,3,2,no,Walk-in,Contract
39,no,Travel_Rarely,Research & Development,10,Male,3,4,Mngr,1,Married,17068,1,yes,14,3,0,21,3,21,11,10,PHD,2000,,Salary,WFH,4,0,yes,Job Portal,Contract
39,no,Travel_Frequently,Research & Development,7,Male,2,5,Mngr,4,Married,19272,1,no,15,3,1,21,2,21,13,3,PHD,2000,,Dept.Head,WFH,3,0,no,Job Event,Part Time
